seed,method,marginal_cov,mean_width,ece,cov_power,width_power,rmse_power,cov_water,width_water,rmse_water,cov_telecom,width_telecom,rmse_telecom
2,chmp_median,0.8672566371681416,0.7694330215454102,0.08053097345132741,0.86,0.7332943677902222,0.227617084980011,0.9736842105263158,0.9472659230232239,0.205358624458313,0.72,0.5714043974876404,0.22299347817897797
2,chmp_median_floor,0.8672566371681416,0.7694330215454102,0.08053097345132741,0.86,0.7332943677902222,0.227617084980011,0.9736842105263158,0.9472659230232239,0.205358624458313,0.72,0.5714043974876404,0.22299347817897797
3,mondrian_cp,0.8849557522123894,0.6893097162246704,0.01504424778761062,0.9,0.6361752152442932,0.19333620369434357,0.868421052631579,0.5481740832328796,0.20026054978370667,0.88,1.0101051330566406,0.300067663192749
3,chmp_mean,0.8849557522123894,0.6890443563461304,0.0663716814159292,0.9,0.6366546154022217,0.19333620369434357,0.868421052631579,0.5464549660682678,0.20026054978370667,0.88,1.0105595588684082,0.300067663192749
3,chmp_median,0.8849557522123894,0.688569962978363,0.06814159292035397,0.9,0.6368306875228882,0.19333620369434357,0.868421052631579,0.5471698641777039,0.20026054978370667,0.88,1.0069763660430908,0.300067663192749
3,chmp_median_floor,0.8849557522123894,0.688569962978363,0.06814159292035397,0.9,0.6368306875228882,0.19333620369434357,0.868421052631579,0.5471698641777039,0.20026054978370667,0.88,1.0069763660430908,0.300067663192749
4,mondrian_cp,0.9557522123893806,0.844452440738678,0.05575221238938052,0.94,0.7886583805084229,0.19685456156730652,0.9473684210526315,0.8428472280502319,0.2426229864358902,1.0,0.9584811329841614,0.1846618950366974
4,chmp_mean,0.9557522123893806,0.8535162210464478,0.07168141592920353,0.94,0.8043322563171387,0.19685456156730652,0.9473684210526315,0.8470638394355774,0.2426229864358902,1.0,0.9616920948028564,0.1846618950366974
4,chmp_median,0.9557522123893806,0.8533380627632141,0.07168141592920353,0.94,0.8046272397041321,0.19685456156730652,0.9473684210526315,0.8469499349594116,0.2426229864358902,1.0,0.9604697227478027,0.1846618950366974
4,chmp_median_floor,0.9557522123893806,0.8533380627632141,0.07168141592920353,0.94,0.8046272397041321,0.19685456156730652,0.9473684210526315,0.8469499349594116,0.2426229864358902,1.0,0.9604697227478027,0.1846618950366974
5,mondrian_cp,0.9026548672566371,0.8329610228538513,0.03097345132743366,0.94,0.9743208289146423,0.23226149380207062,0.868421052631579,0.6978316903114319,0.2659757435321808,0.88,0.7556381225585938,0.22183333337306976
5,chmp_mean,0.9026548672566371,0.8100311756134033,0.0646017699115044,0.94,0.9247346520423889,0.23226149380207062,0.868421052631579,0.6929004788398743,0.2659757435321808,0.88,0.7586628198623657,0.22183333337306976
5,chmp_median,0.9026548672566371,0.8089609146118164,0.08230088495575219,0.94,0.9250115752220154,0.23226149380207062,0.868421052631579,0.6897774338722229,0.2659757435321808,0.88,0.7580185532569885,0.22183333337306976
5,chmp_median_floor,0.9026548672566371,0.8089609146118164,0.08230088495575219,0.94,0.9250115752220154,0.23226149380207062,0.868421052631579,0.6897774338722229,0.2659757435321808,0.88,0.7580185532569885,0.22183333337306976
6,mondrian_cp,0.8761061946902655,0.7346101999282837,0.0504424778761062,0.88,0.759798526763916,0.21675673127174377,0.8157894736842105,0.6632882952690125,0.2247568517923355,0.96,0.7926433682441711,0.2019776850938797
6,chmp_mean,0.8849557522123894,0.7416850924491882,0.09115044247787607,0.9,0.7757713794708252,0.21675673127174377,0.8157894736842105,0.661586582660675,0.2247568517923355,0.96,0.7952619791030884,0.2019776850938797
6,chmp_median,0.8849557522123894,0.7376576066017151,0.07522123893805306,0.9,0.7755348086357117,0.21675673127174377,0.8157894736842105,0.656377911567688,0.2247568517923355,0.96,0.785448431968689,0.2019776850938797
6,chmp_median_floor,0.8849557522123894,0.7376576066017151,0.07522123893805306,0.9,0.7755348086357117,0.21675673127174377,0.8157894736842105,0.656377911567688,0.2247568517923355,0.96,0.785448431968689,0.2019776850938797
7,mondrian_cp,0.9203539823008849,0.8202404975891113,0.05575221238938052,0.86,0.7747434377670288,0.24582286179065704,0.9473684210526315,0.7860967516899109,0.19162815809249878,1.0,0.9631333351135254,0.2029104083776474
7,chmp_mean,0.9203539823008849,0.8268879055976868,0.0646017699115044,0.86,0.7858660817146301,0.24582286179065704,0.9473684210526315,0.7886670231819153,0.19162815809249878,1.0,0.9670273065567017,0.2029104083776474
7,chmp_median,0.9203539823008849,0.8278391361236572,0.0486725663716814,0.86,0.7856193780899048,0.24582286179065704,0.9473684210526315,0.7916423678398132,0.19162815809249878,1.0,0.9672974944114685,0.2029104083776474
7,chmp_median_floor,0.9203539823008849,0.8278391361236572,0.0486725663716814,0.86,0.7856193780899048,0.24582286179065704,0.9473684210526315,0.7916423678398132,0.19162815809249878,1.0,0.9672974944114685,0.2029104083776474
8,mondrian_cp,0.911504424778761,0.6974790692329407,0.07522123893805313,0.96,0.7439236640930176,0.19547288119792938,0.9473684210526315,0.6331916451454163,0.17155839502811432,0.76,0.7023069262504578,0.2652595043182373
8,chmp_mean,0.911504424778761,0.6999626755714417,0.0964601769911504,0.96,0.7411963939666748,0.19547288119792938,0.9473684210526315,0.6404385566711426,0.17155839502811432,0.76,0.7079718708992004,0.2652595043182373
8,chmp_median,0.911504424778761,0.6991987228393555,0.0964601769911504,0.96,0.7406607270240784,0.19547288119792938,0.9473684210526315,0.640030562877655,0.17155839502811432,0.76,0.7062100172042847,0.2652595043182373
8,chmp_median_floor,0.911504424778761,0.6991987228393555,0.0964601769911504,0.96,0.7406607270240784,0.19547288119792938,0.9473684210526315,0.640030562877655,0.17155839502811432,0.76,0.7062100172042847,0.2652595043182373
