seed,method,marginal_cov,mean_width,ece,cov_power,width_power,rmse_power,cov_water,width_water,rmse_water,cov_telecom,width_telecom,rmse_telecom
14,mondrian_cp,0.9911504424778761,0.7856524586677551,0.09115044247787608,1.0,0.7405298352241516,0.17929032444953918,1.0,0.7479966878890991,0.19428427517414093,0.96,0.9331343770027161,0.21504350006580353
14,chmp_mean,0.9911504424778761,0.7912993431091309,0.09115044247787608,1.0,0.7513659596443176,0.17929032444953918,1.0,0.7544112205505371,0.19428427517414093,0.96,0.9272362589836121,0.21504350006580353
14,chmp_median,0.9911504424778761,0.7918976545333862,0.09115044247787608,1.0,0.7507957220077515,0.17929032444953918,1.0,0.7591153383255005,0.19428427517414093,0.96,0.923930287361145,0.21504350006580353
14,chmp_median_floor,0.9911504424778761,0.7865232229232788,0.09115044247787607,1.0,0.7426378726959229,0.17929032444953918,1.0,0.7516965866088867,0.19428427517414093,0.96,0.9272302389144897,0.21504350006580353
15,mondrian_cp,0.9469026548672567,0.7459338903427124,0.04690265486725662,0.92,0.7506365776062012,0.2024131417274475,0.9736842105263158,0.7443925738334656,0.1331617385149002,0.96,0.7388720512390137,0.230387881398201
15,chmp_mean,0.9469026548672567,0.7517010569572449,0.046902654867256595,0.92,0.7543738484382629,0.2024131417274475,0.9736842105263158,0.7476277351379395,0.1331617385149002,0.96,0.7525473237037659,0.230387881398201
15,chmp_median,0.9469026548672567,0.7474287152290344,0.046902654867256595,0.92,0.7536688446998596,0.2024131417274475,0.9736842105263158,0.7394343018531799,0.1331617385149002,0.96,0.7471002340316772,0.230387881398201
15,chmp_median_floor,0.9469026548672567,0.7496509552001953,0.046902654867256616,0.92,0.7596597075462341,0.2024131417274475,0.9736842105263158,0.740196168422699,0.1331617385149002,0.96,0.7440048456192017,0.230387881398201
16,mondrian_cp,0.9292035398230089,0.9402034282684326,0.029203539823008853,0.9,0.8580996990203857,0.23751981556415558,0.9736842105263158,1.0690571069717407,0.17736797034740448,0.92,0.9085534811019897,0.2448507398366928
16,chmp_mean,0.9380530973451328,0.9423754811286926,0.0823008849557522,0.9,0.8572329878807068,0.23751981556415558,1.0,1.071815013885498,0.17736797034740448,0.92,0.9159120321273804,0.2448507398366928
16,chmp_median,0.9380530973451328,0.941535472869873,0.06814159292035397,0.9,0.8567190766334534,0.23751981556415558,1.0,1.076159119606018,0.17736797034740448,0.92,0.9065402150154114,0.2448507398366928
16,chmp_median_floor,0.9380530973451328,0.9429524540901184,0.045132743362831844,0.9,0.862195611000061,0.23751981556415558,1.0,1.071352243423462,0.17736797034740448,0.92,0.9092985391616821,0.2448507398366928
17,mondrian_cp,0.9557522123893806,0.7939212918281555,0.05575221238938048,0.92,0.7718265652656555,0.21100251376628876,0.9736842105263158,0.6896400451660156,0.1699974685907364,1.0,0.9966180920600891,0.19338205456733704
17,chmp_mean,0.9557522123893806,0.7917948961257935,0.07699115044247785,0.92,0.7609557509422302,0.21100251376628876,0.9736842105263158,0.6907172799110413,0.1699974685907364,1.0,1.0071107149124146,0.19338205456733704
17,chmp_median,0.9557522123893806,0.791005551815033,0.07699115044247785,0.92,0.7609557509422302,0.21100251376628876,0.9736842105263158,0.6924243569374084,0.1699974685907364,1.0,1.000948429107666,0.19338205456733704
17,chmp_median_floor,0.9557522123893806,0.7961310148239136,0.07876106194690263,0.92,0.7727919220924377,0.21100251376628876,0.9736842105263158,0.6919999122619629,0.1699974685907364,1.0,1.0010886192321777,0.19338205456733704
18,mondrian_cp,0.911504424778761,0.8068526983261108,0.036283185840707964,0.88,0.8559704422950745,0.2689521312713623,0.8947368421052632,0.542000412940979,0.17544646561145782,1.0,1.1111931800842285,0.16668352484703064
18,chmp_mean,0.911504424778761,0.8042454719543457,0.04513274336283183,0.88,0.850151538848877,0.2689521312713623,0.8947368421052632,0.539766788482666,0.17544646561145782,1.0,1.11444091796875,0.16668352484703064
18,chmp_median,0.911504424778761,0.8036121129989624,0.04513274336283184,0.88,0.8499594330787659,0.2689521312713623,0.8947368421052632,0.5412455201148987,0.17544646561145782,1.0,1.1097145080566406,0.16668352484703064
18,chmp_median_floor,0.911504424778761,0.8087477087974548,0.045132743362831844,0.88,0.8606874942779541,0.2689521312713623,0.8947368421052632,0.5418254733085632,0.17544646561145782,1.0,1.110589861869812,0.16668352484703064
19,mondrian_cp,0.9469026548672567,0.814757764339447,0.05398230088495576,0.96,0.8282806277275085,0.20255912840366364,0.8947368421052632,0.777077853679657,0.23245488107204437,1.0,0.8449857831001282,0.19308418035507202
19,chmp_mean,0.9380530973451328,0.7953346967697144,0.06637168141592918,0.94,0.7861067056655884,0.20255912840366364,0.8947368421052632,0.7729789018630981,0.23245488107204437,1.0,0.8477712869644165,0.19308418035507202
19,chmp_median,0.9380530973451328,0.7955063581466675,0.06106194690265484,0.94,0.7862668633460999,0.20255912840366364,0.8947368421052632,0.77435302734375,0.23245488107204437,1.0,0.8461384773254395,0.19308418035507202
