seed,lambda,marginal_cov,mean_width,ece,cov_power,width_power,cov_water,width_water,cov_telecom,width_telecom
5,0.0,0.8849557522123894,0.8204290270805359,0.08584070796460175,0.88,0.8329766988754272,0.8947368421052632,0.8412082195281982,0.88,0.7637486457824707
5,0.1,0.8849557522123894,0.814176619052887,0.06814159292035396,0.88,0.8197942972183228,0.8947368421052632,0.8400381207466125,0.88,0.7636318206787109
5,0.3,0.8849557522123894,0.8024934530258179,0.08407079646017696,0.88,0.7952213883399963,0.8947368421052632,0.8377777934074402,0.88,0.763405442237854
5,0.5,0.8849557522123894,0.7917883396148682,0.06814159292035395,0.88,0.7727776169776917,0.8947368421052632,0.8356184959411621,0.88,0.7631878852844238
5,1.0,0.8849557522123894,0.7708784341812134,0.06460176991150439,0.88,0.7295733690261841,0.8947368421052632,0.8306201100349426,0.88,0.7626808285713196
6,0.0,0.8849557522123894,0.7257282733917236,0.08584070796460176,0.98,0.7192336916923523,0.8947368421052632,0.7341163754463196,0.68,0.7259671688079834
6,0.1,0.8938053097345132,0.7229080200195312,0.11238938053097343,0.98,0.7119803428649902,0.9210526315789473,0.7350919246673584,0.68,0.7262439131736755
6,0.3,0.9026548672566371,0.7175459265708923,0.10353982300884954,1.0,0.6981644630432129,0.9210526315789473,0.7369754910469055,0.68,0.7267758846282959
6,0.5,0.9026548672566371,0.7130613923072815,0.10176991150442476,1.0,0.6851985454559326,0.9210526315789473,0.738774836063385,0.68,0.7297027707099915
6,1.0,0.911504424778761,0.7033441066741943,0.09292035398230086,1.0,0.655677855014801,0.9210526315789473,0.7429391741752625,0.72,0.7384920716285706
7,0.0,0.8672566371681416,0.7688955664634705,0.07699115044247788,0.78,0.6710006594657898,0.8947368421052632,0.6961824297904968,1.0,1.075209617614746
7,0.1,0.8761061946902655,0.7660025954246521,0.07699115044247784,0.8,0.6653943061828613,0.8947368421052632,0.693446159362793,1.0,1.077505350112915
7,0.3,0.8761061946902655,0.762134850025177,0.09292035398230085,0.8,0.6572157144546509,0.8947368421052632,0.6897843480110168,1.0,1.0819463729858398
7,0.5,0.8761061946902655,0.7696529030799866,0.0964601769911504,0.8,0.6683744788169861,0.8947368421052632,0.6946612000465393,1.0,1.0861972570419312
